ControlSection,ControlSectionSeq,BeginLogMile,EndLogMile,SegmentLength,AADT,aadt_class,HighwayClassDescription,HighwayClassCode,HwyClassGroups,RouteNames,Cities,Parishes,DOTDDistricts,MapYear,TotalCrashes
832-32,832-32_010,0.757,2.178,1.421,29764,med,URBAN 4-LANE,22,22,"[""S RANGE AVE""]","[""Denham Springs""]","[""LIVINGSTON""]","[""62""]",2022,547
832-32,832-32_010,2.178,2.555,0.378,29764,high,URBAN 2-LANE,20,20,"[""S RANGE AVE""]","[""Denham Springs""]","[""LIVINGSTON""]","[""62""]",2022,51
832-33,832-33_010,0,1.721,1.721,6573,low,URBAN 2-LANE,20,20,"[""LA 3003""]","[""Denham Springs""]","[""LIVINGSTON""]","[""62""]",2022,209
832-34,832-34_010,0,0.445,0.445,3696,low,URBAN 2-LANE,20,20,"[""LA 1026""]","[""Rural Livingston""]","[""LIVINGSTON""]","[""62""]",2022,8
832-35,832-35_010,0,1.997,1.996,134,low,URBAN 2-LANE,20,20,"[""BEND RD""]","[""Rural Livingston""]","[""LIVINGSTON""]","[""62""]",2022,16
833-06,833-06_010,0,1.713,1.713,5065,low,URBAN 2-LANE,20,20,"[""LA 601""]","[""Richmond"",""Tallulah""]","[""MADISON""]","[""05""]",2022,13
833-08,833-08_010,0,8.323,8.323,119,low,RURAL 2-LANE,19,19,"[""STATE RTE 579""]","[""Rural Madison""]","[""MADISON""]","[""05""]",2022,2
833-09,833-09_010,0,4.4,4.4,108,low,RURAL 2-LANE,19,19,"[""LA 610""]","[""Rural Madison""]","[""MADISON""]","[""05""]",2022,0
833-10,833-10_010,0,1.174,1.173,2143,low,URBAN 2-LANE,20,20,"[""FELICIA DR""]","[""Tallulah"",""Richmond""]","[""MADISON""]","[""05""]",2022,6
833-11,833-11_010,0,1.178,1.178,70,low,RURAL 2-LANE,19,19,"[""STATE SPUR 577""]","[""Rural Madison""]","[""MADISON""]","[""05""]",2022,0
834-01,834-01_010,0,4.415,4.415,85,low,RURAL 2-LANE,19,19,"[""VAUGHN RD""]","[""Rural Morehouse""]","[""MOREHOUSE""]","[""05""]",2022,2
834-03,834-03_010,0,3.227,3.227,805,low,RURAL 2-LANE,19,19,"[""CAIN RD""]","[""Rural Morehouse""]","[""MOREHOUSE""]","[""05""]",2022,1
834-06,834-06_010,0,1.079,1.079,1200,low,URBAN 2-LANE,20,20,"[""LA 830-1""]","[""Bastrop""]","[""MOREHOUSE""]","[""05""]",2022,2
834-06,834-06_010,1.079,1.546,0.467,242,low,URBAN 2-LANE,20,20,"[""LA 830-1""]","[""Rural Morehouse"",""Bastrop""]","[""MOREHOUSE""]","[""05""]",2022,2
834-06,834-06_010,1.546,2.821,1.275,242,low,RURAL 2-LANE,19,19,"[""LA 830-1""]","[""Rural Morehouse""]","[""MOREHOUSE""]","[""05""]",2022,1
834-07,834-07_010,0,11.745,11.745,366,low,RURAL 2-LANE,19,19,"[""LA 835""]","[""Rural Morehouse"",""Rural West Carroll""]","[""WEST CARROLL"",""MOREHOUSE""]","[""05""]",2022,4
834-08,834-08_010,0,9.032,9.031,137,low,RURAL 2-LANE,19,19,"[""OLD BERLIN RD""]","[""Rural Morehouse""]","[""MOREHOUSE""]","[""05""]",2022,3
834-11,834-11_010,0,1.078,1.078,113,low,RURAL 2-LANE,19,19,"[""CHARLES DICKERSON LN""]","[""Rural Morehouse""]","[""MOREHOUSE""]","[""05""]",2022,0
834-12,834-12_010,0,0.544,0.544,1182,low,URBAN 2-LANE,20,20,"[""LA 593""]","[""Bastrop""]","[""MOREHOUSE""]","[""05""]",2022,1
834-12,834-12_010,0.544,9.687,9.142,1182,low,RURAL 2-LANE,19,19,"[""LA 593""]","[""Rural Morehouse"",""Bastrop""]","[""MOREHOUSE""]","[""05""]",2022,8
834-13,834-13_010,0,1.567,1.567,3470,low,URBAN 2-LANE,20,20,"[""COOPER LAKE RD""]","[""Bastrop"",""Rural Morehouse""]","[""MOREHOUSE""]","[""05""]",2022,14
834-14,834-14_010,0,2.216,2.216,1291,low,RURAL 2-LANE,19,19,"[""SHELTON RD""]","[""Rural Morehouse""]","[""MOREHOUSE""]","[""05""]",2022,2
834-15,834-15_010,0,3.581,3.58,2874,low,URBAN 2-LANE,20,20,"[""LA 830-3""]","[""Rural Morehouse"",""Bastrop""]","[""MOREHOUSE""]","[""05""]",2022,22
834-17,834-17_010,0,6.107,6.107,1752,low,RURAL 2-LANE,19,19,"[""GRABAULT RD""]","[""Rural Morehouse""]","[""MOREHOUSE""]","[""05""]",2022,19
834-18,834-18_010,0,1.436,1.436,4178,low,URBAN 2-LANE,20,20,"[""ELM ST""]","[""Bastrop""]","[""MOREHOUSE""]","[""05""]",2022,11
834-19,834-19_010,0,1.5,1.5,4905,low,URBAN 2-LANE,20,20,"[""MCCREIGHT ST""]","[""Bastrop"",""Rural Morehouse""]","[""MOREHOUSE""]","[""05""]",2022,22
835-02,835-02_010,0,4.231,4.231,95,low,RURAL 2-LANE,19,19,"[""LA 1225""]","[""Clarence"",""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,5
835-03,835-03_010,0,3.015,3.015,75,low,RURAL 2-LANE,19,19,"[""LA 493""]","[""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,4
835-04,835-04_010,0,2.208,2.208,94,low,RURAL 2-LANE,19,19,"[""STATE RTE 1222 ""]","[""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,1
835-05,835-05_010,0,4.259,4.259,1737,low,URBAN 2-LANE,20,20,"[""STATE RTE 504 ""]","[""Rural Natchitoches"",""Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,35
835-06,835-06_010,0,4.586,4.585,18361,high,RURAL 2-LANE,19,19,"[""LA 494""]","[""Natchez"",""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,39
835-06,835-06_010,4.586,6.944,2.357,18361,med,URBAN 2-LANE,20,20,"[""LA 494""]","[""Rural Natchitoches"",""Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,50
835-06,835-06_010,6.944,6.948,0.004,18361,high,URBAN 2-LANE CONT TURN,37,37,"[""LA 494""]","[""Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,0
835-06,835-06_010,6.948,8.288,1.34,18361,med,URBAN 4-LANE CONT TURN,39,39,"[""LA 494""]","[""Rural Natchitoches"",""Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,364
835-08,835-08_010,0,1.354,1.354,142,low,RURAL 2-LANE,19,19,"[""LA 490""]","[""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,3
835-08,835-08_010,1.354,2.002,0.649,288,low,RURAL 4-LANE DIVIDED,23,23,"[""STATE RTE 490 ""]","[""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,1
835-08,835-08_010,2.002,5.153,3.151,142,low,RURAL 2-LANE,19,19,"[""LA 490""]","[""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,3
835-09,835-09_010,0,6.984,6.984,684,low,RURAL 2-LANE,19,19,"[""LA 480""]","[""Campti"",""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,12
835-10,835-10_010,0,7.237,7.237,138,low,RURAL 2-LANE,19,19,"[""LA 490""]","[""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,0
835-11,835-11_010,0,1.181,1.182,491,low,URBAN 2-LANE,20,20,"[""WILLIAMS AVE""]","[""Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,10
835-11,835-11_010,1.181,2.033,0.851,70,low,URBAN 2-LANE,20,20,"[""WILLIAMS AVE""]","[""Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,3
835-12,835-12_010,0,3.936,3.936,96,low,RURAL 2-LANE,19,19,"[""STATE RTE 1221 ""]","[""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,5
835-13,835-13_010,0,1.09,1.09,7217,low,URBAN 2-LANE,20,20,"[""LA 1223""]","[""Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,41
835-13,835-13_010,1.09,1.143,0.053,7217,low,URBAN 2-LANE DIVIDED,27,27,"[""LA 1223""]","[""Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,8
835-14,835-14_010,0,1.93,1.93,294,low,RURAL 2-LANE,19,19,"[""LA 493""]","[""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,4
835-14,835-14_010,1.93,1.943,0.013,111,low,RURAL 2-LANE,19,19,"[""LA 484""]","[""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,0
835-14,835-14_010,1.943,2.435,0.492,294,low,RURAL 2-LANE,19,19,"[""LA 493""]","[""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,0
835-15,835-15_010,0,4.473,4.473,111,low,RURAL 2-LANE,19,19,"[""LA 484""]","[""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,0
835-15,835-15_010,4.486,9.745,5.259,111,low,RURAL 2-LANE,19,19,"[""LA 484""]","[""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,2
835-16,835-16_010,0,2.574,2.575,1146,low,RURAL 2-LANE,19,19,"[""STATE RD 3163 ""]","[""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,4
835-17,835-17_010,0,1.34,1.341,9005,low,URBAN 2-LANE,20,20,"[""LA 6""]","[""Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,40
835-17,835-17_010,1.34,1.342,0.002,15363,med,URBAN 2-LANE,20,20,"[""LA 6""]","[""Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,2
835-19,835-19_010,0,0.611,0.611,15,low,RURAL 2-LANE,19,19,"[""STATE RTE 1227 ""]","[""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,2
835-20,835-20_010,0,0.133,0.133,21589,high,URBAN 2-LANE,20,20,"[""LA 494""]","[""Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,36
835-21,835-21_010,0,2.064,2.062,539,low,URBAN 2-LANE,20,20,"[""STATE RTE 3278 ""]","[""Rural Natchitoches"",""Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,1
835-22,835-22_010,0,2.361,2.361,56,low,RURAL 2-LANE,19,19,"[""PARISH RD""]","[""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,2
835-23,835-23_010,0,1.541,1.541,351,low,RURAL 2-LANE,19,19,"[""LA 1265""]","[""Rural Natchitoches""]","[""NATCHITOCHES""]","[""08""]",2022,0
836-05,836-05_010,0,0.014,0.014,13208,low,URBAN 4-LANE,22,22,"[""LA 611-9""]","[""New Orleans""]","[""ORLEANS""]","[""02""]",2022,0
836-05,836-05_010,0.014,0.679,0.665,19697,low,URBAN 4-LANE DIVIDED,24,24,"[""LA 611-9""]","[""New Orleans""]","[""ORLEANS""]","[""02""]",2022,18
836-08,836-08_010,0,1.133,1.133,8495,low,URBAN 4-LANE,22,22,"[""LA 407""]","[""New Orleans""]","[""ORLEANS""]","[""02""]",2022,11
836-08,836-08_010,1.133,2.541,1.409,11240,low,URBAN 4-LANE DIVIDED,24,24,"[""LA 407""]","[""New Orleans"",""Rural Plaquemines""]","[""ORLEANS"",""PLAQUEMINES""]","[""02""]",2022,27
836-08,836-08_010,2.541,2.561,0.019,11240,med,URBAN 2-LANE,20,20,"[""LA 407""]","[""New Orleans""]","[""ORLEANS""]","[""02""]",2022,0
836-12,836-12_010,0,0.093,0.093,28244,med,URBAN 4-LANE DIVIDED,24,24,"[""LA 428""]","[""New Orleans""]","[""ORLEANS""]","[""02""]",2022,1
836-12,836-12_010,0.093,0.117,0.023,28244,med,URBAN 4-LANE,22,22,"[""LA 428""]","[""New Orleans""]","[""ORLEANS""]","[""02""]",2022,0
836-12,836-12_010,0.117,0.428,0.311,28244,med,URBAN 4-LANE DIVIDED,24,24,"[""LA 428""]","[""New Orleans""]","[""ORLEANS""]","[""02""]",2022,3
836-13,836-13_010,0,0.2,0.2,36420,med,URBAN >=6-LANE DIVIDED,35,35,"[""LA 3019""]","[""Rural Jefferson"",""New Orleans""]","[""ORLEANS"",""JEFFERSON""]","[""02""]",2022,4
836-13,836-13_010,0.2,0.478,0.278,36420,med,URBAN 4-LANE DIVIDED,24,24,"[""LA 3019""]","[""New Orleans""]","[""ORLEANS""]","[""02""]",2022,33
836-14,836-14_010,0,0.49,0.49,12412,med,URBAN 2-LANE,20,20,"[""LA 406""]","[""New Orleans""]","[""ORLEANS""]","[""02""]",2022,6
836-15,836-15_010,0,0.824,0.824,437,low,URBAN 4-LANE DIVIDED,24,24,"[""LA 1264""]","[""New Orleans""]","[""ORLEANS""]","[""02""]",2022,24
837-01,837-01_010,0,4.587,4.585,1363,low,RURAL 2-LANE,19,19,"[""HWY 837""]","[""Rural Ouachita""]","[""OUACHITA""]","[""05""]",2022,29
837-04,837-04_010,0,0.118,0.118,16347,low,URBAN 4-LANE DIVIDED,24,24,"[""LA 840-6""]","[""Monroe""]","[""OUACHITA""]","[""05""]",2022,25
837-04,837-04_010,0.118,1.004,0.886,16347,med,URBAN 4-LANE,22,22,"[""LA 840-6""]","[""Monroe""]","[""OUACHITA""]","[""05""]",2022,108
837-04,837-04_010,1.004,3.1,2.097,15737,med,URBAN 4-LANE CONT TURN,39,39,"[""LA 840-6""]","[""Monroe""]","[""OUACHITA""]","[""05""]",2022,111
837-06,837-06_010,0,2.001,2.002,3462,low,URBAN 2-LANE,20,20,"[""LA 134""]","[""Rural Ouachita"",""Sterlington""]","[""OUACHITA""]","[""05""]",2022,28
837-06,837-06_010,2.001,5.496,3.496,1871,low,RURAL 2-LANE,19,19,"[""HWY 136""]","[""Rural Ouachita"",""Sterlington""]","[""OUACHITA""]","[""05""]",2022,13
837-08,837-08_010,0,0.02,0.02,732,low,RURAL 2-LANE,19,19,"[""LA 841""]","[""Rural Ouachita""]","[""OUACHITA""]","[""05""]",2022,0
837-08,837-08_010,0.02,9.43,9.41,2048,low,RURAL 2-LANE,19,19,"[""LA 841""]","[""Rural Ouachita""]","[""OUACHITA""]","[""05""]",2022,56
837-12,837-12_010,0,5.057,5.057,5669,med,RURAL 2-LANE,19,19,"[""LA 3033""]","[""Rural Ouachita""]","[""OUACHITA""]","[""05""]",2022,45
837-12,837-12_010,5.057,7.089,2.032,5669,low,URBAN 2-LANE,20,20,"[""LA 3033""]","[""Rural Ouachita""]","[""OUACHITA""]","[""05""]",2022,48
837-14,837-14_010,0,5.803,5.803,8105,med,RURAL 2-LANE,19,19,"[""NEW NATCHITOCHES RD""]","[""Rural Ouachita""]","[""OUACHITA""]","[""05""]",2022,61
837-14,837-14_010,5.803,9.17,3.365,8105,low,URBAN 2-LANE,20,20,"[""NEW NATCHITOCHES RD""]","[""Rural Ouachita""]","[""OUACHITA""]","[""05""]",2022,131
837-15,837-15_010,0,5.974,5.974,3462,low,RURAL 2-LANE,19,19,"[""LA 134""]","[""Rural Ouachita""]","[""OUACHITA""]","[""05""]",2022,21
837-17,837-17_010,0,0.115,0.115,19887,med,URBAN 4-LANE CONT TURN,39,39,"[""LA 617""]","[""Rural Ouachita""]","[""OUACHITA""]","[""05""]",2022,6
837-17,837-17_010,0.115,0.767,0.651,19887,med,URBAN 4-LANE,22,22,"[""LA 617""]","[""Rural Ouachita""]","[""OUACHITA""]","[""05""]",2022,105
837-17,837-17_010,0.767,1.18,0.414,19887,med,URBAN 4-LANE CONT TURN,39,39,"[""LA 617""]","[""Rural Ouachita"",""West Monroe""]","[""OUACHITA""]","[""05""]",2022,104
837-17,837-17_010,1.18,1.21,0.03,19887,high,URBAN 2-LANE CONT TURN,37,37,"[""LA 617""]","[""West Monroe""]","[""OUACHITA""]","[""05""]",2022,3
837-17,837-17_010,1.21,1.217,0.007,19887,med,URBAN 4-LANE CONT TURN,39,39,"[""LA 617""]","[""West Monroe""]","[""OUACHITA""]","[""05""]",2022,1
837-17,837-17_010,1.217,1.378,0.162,19887,low,URBAN 4-LANE DIVIDED,24,24,"[""LA 617""]","[""West Monroe""]","[""OUACHITA""]","[""05""]",2022,39
837-17,837-17_010,1.378,1.38,0.002,26528,med,URBAN 4-LANE DIVIDED,24,24,"[""LA 617""]","[""West Monroe""]","[""OUACHITA""]","[""05""]",2022,1
837-17,837-17_010,1.38,1.54,0.16,26528,high,URBAN 2-LANE DIVIDED,27,27,"[""LA 617""]","[""West Monroe""]","[""OUACHITA""]","[""05""]",2022,25
837-17,837-17_010,1.54,1.61,0.07,26528,med,URBAN 4-LANE DIVIDED,24,24,"[""LA 617""]","[""West Monroe""]","[""OUACHITA""]","[""05""]",2022,41
837-17,837-17_010,1.61,1.893,0.283,26528,med,URBAN 4-LANE CONT TURN,39,39,"[""LA 617""]","[""West Monroe""]","[""OUACHITA""]","[""05""]",2022,206
837-17,837-17_010,1.893,2.155,0.262,26528,med,URBAN 4-LANE,22,22,"[""LA 617""]","[""West Monroe""]","[""OUACHITA""]","[""05""]",2022,51
837-18,837-18_010,0,0.901,0.901,13661,low,URBAN 4-LANE,22,22,"[""LA 617""]","[""West Monroe""]","[""OUACHITA""]","[""05""]",2022,47
837-19,837-19_010,0,0.362,0.362,21250,high,URBAN 2-LANE,20,20,"[""WELL RD""]","[""Rural Ouachita"",""West Monroe""]","[""OUACHITA""]","[""05""]",2022,20
837-19,837-19_010,0.362,0.4,0.038,21250,high,OTHER URBAN ROADS,43,43,"[""WELL RD""]","[""West Monroe""]","[""OUACHITA""]","[""05""]",2023,1
837-19,837-19_010,0.4,0.449,0.049,21250,high,URBAN 1-WAY 1-LANE,2,2,"[""WELL RD""]","[""West Monroe""]","[""OUACHITA""]","[""05""]",2023,0
837-19,837-19_010,0.449,0.467,0.018,21250,high,URBAN 2-LANE CONT TURN,37,37,"[""WELL RD""]","[""West Monroe""]","[""OUACHITA""]","[""05""]",2023,0
837-19,837-19_010,0.467,0.579,0.112,21250,med,URBAN 4-LANE CONT TURN,39,39,"[""WELL RD""]","[""Rural Ouachita""]","[""OUACHITA""]","[""05""]",2022,58
837-19,837-19_010,0.579,0.66,0.081,21250,high,URBAN 2-LANE CONT TURN,37,37,"[""WELL RD""]","[""Rural Ouachita""]","[""OUACHITA""]","[""05""]",2022,12
837-20,837-20_010,0,0.178,0.178,1809,low,URBAN 1-WAY 1-LANE,2,2,"[""STERLINGTON RD""]","[""Monroe""]","[""OUACHITA""]","[""05""]",2022,24
837-20,837-20_010,0.178,0.281,0.103,2191,low,URBAN 1-WAY 1-LANE,2,2,"[""STERLINGTON RD""]","[""Monroe""]","[""OUACHITA""]","[""05""]",2022,3
837-20,837-20_010,0.281,0.289,0.008,2191,low,URBAN 1-WAY 2-LANE,4,"3,4,5,6,7,8","[""STERLINGTON RD""]","[""Monroe""]","[""OUACHITA""]","[""05""]",2022,0
837-20,837-20_010,0.289,0.347,0.058,2191,low,URBAN 2-LANE,20,20,"[""STERLINGTON RD""]","[""Monroe""]","[""OUACHITA""]","[""05""]",2022,11
837-20,837-20_010,0.347,0.373,0.027,2191,low,URBAN 1-WAY 2-LANE,4,"3,4,5,6,7,8","[""STERLINGTON RD""]","[""Monroe""]","[""OUACHITA""]","[""05""]",2022,22
837-21,837-21_010,0,1.214,1.214,6643,low,URBAN 2-LANE,20,20,"[""SMITH ST""]","[""Rural Ouachita""]","[""OUACHITA""]","[""05""]",2022,31
837-22,837-22_010,0,0.18,0.18,8312,low,URBAN 2-LANE,20,20,"[""LA 3280""]","[""West Monroe"",""Monroe""]","[""OUACHITA""]","[""05""]",2022,0
837-23,837-23_010,0,0.28,0.28,12718,low,URBAN 4-LANE CONT TURN,39,39,"[""LA 840-6""]","[""Monroe"",""Rural Ouachita""]","[""OUACHITA""]","[""05""]",2022,4
837-23,837-23_010,0.28,0.857,0.577,12718,high,URBAN 2-LANE CONT TURN,37,37,"[""LA 840-6""]","[""Monroe"",""Rural Ouachita""]","[""OUACHITA""]","[""05""]",2022,28
837-23,837-23_010,0.857,0.87,0.014,12718,med,URBAN 2-LANE,20,20,"[""LA 840-6""]","[""Monroe""]","[""OUACHITA""]","[""05""]",2022,1
838-01,838-01_010,0,3.963,3.963,22518,high,URBAN 2-LANE,20,20,"[""LA 3017""]","[""Rural Plaquemines"",""Rural Jefferson""]","[""JEFFERSON"",""PLAQUEMINES""]","[""02""]",2022,47
838-03,838-03_010,0,2.067,2.067,12412,med,URBAN 2-LANE,20,20,"[""LA 406""]","[""Rural Plaquemines""]","[""PLAQUEMINES""]","[""02""]",2022,34
838-05,838-05_010,0,3.443,3.443,328,low,RURAL 2-LANE,19,19,"[""ENGLISH TURN RD""]","[""Rural Plaquemines""]","[""PLAQUEMINES""]","[""02""]",2022,7
838-06,838-06_010,0,0.299,0.299,12412,med,URBAN 2-LANE,20,20,"[""LA 406""]","[""Rural Plaquemines""]","[""PLAQUEMINES""]","[""02""]",2022,10
838-06,838-06_010,0.299,0.61,0.311,12412,med,URBAN 2-LANE DIVIDED,27,27,"[""LA 406""]","[""Rural Plaquemines"",""New Orleans""]","[""PLAQUEMINES"",""ORLEANS""]","[""02""]",2022,3
838-07,838-07_010,0,0.043,0.043,14619,med,OTHER URBAN ROADS,43,43,"[""LA 1261""]","[""Rural Jefferson""]","[""JEFFERSON""]","[""02""]",2022,0
838-07,838-07_010,0.043,2.248,2.205,12995,med,OTHER URBAN ROADS,43,43,"[""LA 1261""]","[""Rural Plaquemines""]","[""PLAQUEMINES""]","[""02""]",2022,0
838-07,838-07_010,2.248,4.511,2.263,10882,med,URBAN 2-LANE,20,20,"[""LA 1261""]","[""Rural Plaquemines""]","[""PLAQUEMINES""]","[""02""]",2022,1
839-02,839-02_010,0,7.359,7.358,258,low,RURAL 2-LANE,19,19,"[""STATE RTE 419 ""]","[""Rural Pointe Coupee""]","[""POINTE COUPEE""]","[""61""]",2022,5
839-03,839-03_010,0,3.865,3.864,69,low,RURAL 2-LANE,19,19,"[""STATE RTE 971 ""]","[""Rural Pointe Coupee""]","[""POINTE COUPEE""]","[""61""]",2022,0
839-03,839-03_010,3.865,3.874,0.009,79,low,RURAL 2-LANE,19,19,"[""STATE RTE 971 ""]","[""Rural Pointe Coupee""]","[""POINTE COUPEE""]","[""61""]",2022,0
839-04,839-04_010,0,1.661,1.66,503,low,RURAL 2-LANE,19,19,"[""STATE RTE 417 ""]","[""Rural Pointe Coupee""]","[""POINTE COUPEE""]","[""61""]",2022,1
839-05,839-05_010,0,4.899,4.899,84,low,RURAL 2-LANE,19,19,"[""STATE RTE 970 ""]","[""Rural Pointe Coupee""]","[""POINTE COUPEE""]","[""61""]",2022,1
839-06,839-06_010,0,2.527,2.527,748,low,RURAL 2-LANE,19,19,"[""STATE RTE 979 ""]","[""Rural Pointe Coupee""]","[""POINTE COUPEE""]","[""61""]",2022,3
839-08,839-08_010,0,5.463,5.463,231,low,RURAL 2-LANE,19,19,"[""LA 81""]","[""Rural Pointe Coupee"",""Livonia""]","[""POINTE COUPEE""]","[""61""]",2022,5
839-09,839-09_010,0,2.266,2.266,103,low,RURAL 2-LANE,19,19,"[""STATE RTE 972 ""]","[""Rural Pointe Coupee""]","[""POINTE COUPEE""]","[""61""]",2022,0
839-10,839-10_010,0,3.362,3.363,231,low,RURAL 2-LANE,19,19,"[""LA 81""]","[""Fordoche"",""Rural Pointe Coupee""]","[""POINTE COUPEE""]","[""61""]",2022,8
839-11,839-11_010,0,4.337,4.337,216,low,RURAL 2-LANE,19,19,"[""LA 420""]","[""Rural Pointe Coupee""]","[""POINTE COUPEE""]","[""61""]",2022,4
839-11,839-11_010,4.337,7.295,2.957,690,low,RURAL 2-LANE,19,19,"[""LA 420""]","[""Rural Pointe Coupee""]","[""POINTE COUPEE""]","[""61""]",2022,5
839-12,839-12_010,0,4.674,4.674,1067,low,RURAL 2-LANE,19,19,"[""LA 978""]","[""Rural Pointe Coupee""]","[""POINTE COUPEE""]","[""61""]",2022,8
839-13,839-13_010,0,4.918,4.918,832,low,RURAL 2-LANE,19,19,"[""LA 414""]","[""Rural Pointe Coupee""]","[""POINTE COUPEE""]","[""61""]",2022,11
839-14,839-14_010,0,3.422,3.422,832,low,URBAN 2-LANE,20,20,"[""LA 414""]","[""Rural Pointe Coupee""]","[""POINTE COUPEE""]","[""61""]",2022,7
839-15,839-15_010,0,1.443,1.443,521,low,RURAL 2-LANE,19,19,"[""LA 415""]","[""Rural Pointe Coupee"",""Rural West Baton Rouge""]","[""WEST BATON ROUGE"",""POINTE COUPEE""]","[""61""]",2022,3
839-16,839-16_010,0,5.74,5.74,690,low,RURAL 2-LANE,19,19,"[""LA 981""]","[""Rural Pointe Coupee""]","[""POINTE COUPEE""]","[""61""]",2022,4
839-17,839-17_010,0,0.001,0.001,2000,low,RURAL 2-LANE,19,19,"[""LA 983""]","[""Rural West Baton Rouge""]","[""WEST BATON ROUGE""]","[""61""]",2022,1
839-17,839-17_010,0.001,1.69,1.688,2343,low,RURAL 2-LANE,19,19,"[""LA 983""]","[""Rural Pointe Coupee"",""Rural West Baton Rouge""]","[""WEST BATON ROUGE"",""POINTE COUPEE""]","[""61""]",2022,7
839-18,839-18_010,0,4.295,4.295,1132,low,RURAL 2-LANE,19,19,"[""LA 977""]","[""Rural Pointe Coupee""]","[""POINTE COUPEE""]","[""61""]",2022,23
839-19,839-19_010,0,5.273,5.273,231,low,RURAL 2-LANE,19,19,"[""LA 975""]","[""Rural Pointe Coupee""]","[""POINTE COUPEE""]","[""61""]",2022,2
839-21,839-21_010,0,0.617,0.617,302,low,RURAL 2-LANE,19,19,"[""STATE RTE 976 ""]","[""Rural Pointe Coupee""]","[""POINTE COUPEE""]","[""61""]",2022,0
839-23,839-23_010,0,1.591,1.591,156,low,RURAL 2-LANE,19,19,"[""STATE RTE 3050 ""]","[""Rural Pointe Coupee"",""Morganza""]","[""POINTE COUPEE""]","[""61""]",2022,2
839-24,839-24_010,0,0.002,0.002,8288,low,URBAN 2-LANE,20,20,"[""LA 1""]","[""New Roads""]","[""POINTE COUPEE""]","[""61""]",2022,2
839-24,839-24_010,0.002,1.767,1.764,10317,med,URBAN 2-LANE,20,20,"[""LA 1""]","[""New Roads""]","[""POINTE COUPEE""]","[""61""]",2022,49
839-24,839-24_010,1.767,1.787,0.021,6279,low,URBAN 2-LANE,20,20,"[""LA 1""]","[""New Roads""]","[""POINTE COUPEE""]","[""61""]",2022,2
839-25,839-25_010,0,0.253,0.253,443,low,RURAL 2-LANE,19,19,"[""LA 3190""]","[""Rural Pointe Coupee""]","[""POINTE COUPEE""]","[""61""]",2022,0
839-26,839-26_010,0,0.423,0.423,2823,low,RURAL 2-LANE,19,19,"[""LA 983""]","[""Rural Pointe Coupee""]","[""POINTE COUPEE""]","[""61""]",2022,1
839-27,839-27_010,0,1.453,1.452,1489,low,RURAL 2-LANE,19,19,"[""STATE SPUR 77 ""]","[""Rural Pointe Coupee""]","[""POINTE COUPEE""]","[""61""]",2022,1
840-01,840-01_010,0,7.425,7.424,1042,low,RURAL 2-LANE,19,19,"[""LA HWY 1206 ""]","[""Rural Rapides""]","[""RAPIDES""]","[""08""]",2022,22
840-02,840-02_010,0,2.206,2.206,5494,med,RURAL 2-LANE,19,19,"[""LA HWY 1207 ""]","[""Rural Rapides""]","[""RAPIDES""]","[""08""]",2022,10
840-03,840-03_010,0,3.775,3.774,2552,low,RURAL 2-LANE,19,19,"[""PHILADELPHIA RD""]","[""Rural Rapides""]","[""RAPIDES""]","[""08""]",2022,25
840-05,840-05_010,0,4.205,4.206,830,low,RURAL 2-LANE,19,19,"[""LA HWY 470 ""]","[""Rural Rapides""]","[""RAPIDES""]","[""08""]",2022,7
